date,Karachi,Hyderabad,Sukkur,Larkana,Quetta,Bahawalpur,Multan,Faisalabad,Lahore,Gujranwala,Sialkot,Rawalpindi,Islamabad,Peshawar,Muzaffarabad
1992-09-01,27.493333333333332,28.48,30.353333333333335,30.763333333333332,23.353333333333335,28.673333333333336,28.19,28.076666666666664,27.13,26.776666666666664,26.153333333333332,24.003333333333334,23.88,25.19,22.763333333333332
1992-10-01,27.67096774193548,28.241935483870968,28.63225806451613,28.37741935483871,16.95483870967742,26.370967741935484,25.429032258064513,25.161290322580644,24.10967741935484,23.403225806451612,22.154838709677417,19.83225806451613,19.606451612903225,19.838709677419356,18.096774193548388
1992-11-01,24.476666666666667,22.993333333333332,22.546666666666667,22.126666666666665,13.946666666666665,20.13,19.506666666666668,18.83,18.07,17.626666666666665,16.84,14.483333333333333,14.443333333333333,15.0,13.68
1992-12-01,21.700000000000003,19.96451612903226,19.316129032258065,19.112903225806452,9.567741935483872,17.051612903225806,16.238709677419354,15.016129032258064,14.270967741935483,13.829032258064515,13.319354838709677,11.283870967741937,11.125806451612902,11.345161290322581,8.36774193548387
1993-01-01,20.532258064516128,18.551612903225806,16.68064516129032,16.570967741935487,3.519354838709677,14.074193548387097,12.906451612903227,11.474193548387097,10.941935483870967,10.435483870967742,10.05483870967742,7.670967741935484,7.354838709677419,7.429032258064517,1.2903225806451613
1993-02-01,22.803571428571427,21.610714285714288,20.99285714285714,20.957142857142856,9.260714285714286,18.646428571428572,18.332142857142856,17.771428571428572,16.285714285714285,15.439285714285715,14.789285714285715,12.767857142857142,12.410714285714286,12.982142857142858,8.425
1993-03-01,24.296774193548387,24.16774193548387,23.322580645161292,23.135483870967743,9.596774193548388,20.629032258064516,19.95483870967742,18.967741935483872,17.46451612903226,16.57741935483871,15.754838709677419,13.303225806451612,12.838709677419354,13.154838709677419,9.22258064516129
1993-04-01,27.61,29.959999999999997,30.279999999999998,30.029999999999998,19.046666666666667,28.34,28.02,27.81,25.55666666666667,24.36,23.053333333333335,20.956666666666667,20.603333333333335,21.39,17.28666666666667
1993-05-01,29.76451612903226,33.064516129032256,35.75483870967742,35.89677419354839,25.661290322580644,34.2,34.18387096774194,34.26774193548387,33.00967741935484,32.04516129032258,29.741935483870968,27.08709677419355,26.664516129032258,27.625806451612902,23.138709677419353
1993-06-01,30.02,32.736666666666665,37.04666666666667,37.41,28.433333333333334,35.27333333333333,35.22666666666667,34.90333333333333,33.78666666666667,33.336666666666666,31.88,29.80666666666667,29.459999999999997,31.290000000000003,27.31
1993-07-01,29.793548387096774,31.580645161290324,34.66129032258065,35.6741935483871,27.529032258064515,33.21612903225807,32.70645161290322,31.11935483870968,29.248387096774195,28.95483870967742,28.261290322580646,27.01290322580645,26.874193548387098,28.94516129032258,25.796774193548387
1993-08-01,28.725806451612904,30.92258064516129,34.516129032258064,35.406451612903226,27.125806451612902,34.37096774193548,34.70645161290323,34.5258064516129,31.361290322580647,30.506451612903227,29.61935483870968,28.074193548387097,27.95483870967742,30.706451612903226,26.687096774193545
1993-09-01,27.91,30.69,34.12,34.07666666666667,24.696666666666665,31.973333333333333,30.75,30.17,27.686666666666667,27.3,26.67,25.283333333333335,25.09,27.426666666666666,23.0
1993-10-01,28.77741935483871,29.212903225806453,28.496774193548386,27.606451612903225,17.241935483870968,27.116129032258065,26.86774193548387,26.629032258064516,24.62258064516129,23.80322580645161,22.30322580645161,21.09032258064516,20.79032258064516,21.30322580645161,18.43548387096774
1993-11-01,24.793333333333333,24.383333333333333,23.176666666666666,22.486666666666668,14.336666666666668,21.796666666666667,21.61,21.016666666666666,19.366666666666667,18.43,17.220000000000002,15.096666666666666,15.04,16.183333333333334,12.71
1993-12-01,21.306451612903224,19.338709677419356,18.403225806451612,17.77741935483871,9.806451612903226,16.45806451612903,16.174193548387098,15.535483870967743,14.51290322580645,13.845161290322581,13.193548387096774,11.22258064516129,11.283870967741937,12.45483870967742,9.870967741935484
1994-01-01,20.019354838709678,18.07741935483871,16.719354838709677,16.20967741935484,5.996774193548387,14.348387096774195,14.103225806451613,13.038709677419355,12.770967741935483,12.5,12.203225806451613,9.97741935483871,9.603225806451613,9.54516129032258,5.245161290322581
1994-02-01,21.075,19.825,17.782142857142855,17.532142857142855,5.085714285714286,15.460714285714285,14.946428571428571,14.185714285714285,13.828571428571427,13.214285714285714,12.710714285714285,10.221428571428572,9.728571428571428,9.982142857142858,4.507142857142857
1994-03-01,25.780645161290323,27.396774193548385,25.816129032258065,25.41290322580645,14.058064516129033,23.95483870967742,23.503225806451614,22.6,21.848387096774193,20.54516129032258,19.283870967741933,16.729032258064517,16.25161290322581,16.641935483870967,12.141935483870967
1994-04-01,27.523333333333333,29.466666666666665,28.896666666666665,28.56,17.323333333333334,27.083333333333332,26.666666666666668,25.576666666666664,24.62,23.40666666666667,21.573333333333334,18.733333333333334,18.226666666666667,19.003333333333334,14.683333333333334
